loan_id,age,income_annual,employment_years,loan_amount,loan_term_months,credit_score,debt_to_income_ratio,home_ownership,loan_purpose,num_prior_loans,has_collateral,education_level,defaulted
L0003721,55,60946.0,16.4,59961.0,60,674,0.432,own,debt-consolidation,0,1,high-school,0
L0003722,29,55757.0,11.5,47723.0,48,800,0.279,rent,credit-card,1,0,bachelor,1
L0003723,64,24154.0,3.1,57888.0,36,705,0.118,mortgage,debt-consolidation,2,0,bachelor,1
L0003724,53,49509.0,9.2,43852.0,24,845,0.036,rent,debt-consolidation,0,0,high-school,0
L0003725,59,28717.0,3.6,9400.0,36,792,0.429,rent,debt-consolidation,1,0,high-school,0
L0003726,38,55604.0,7.1,49599.0,36,818,0.177,rent,home-improvement,2,0,bachelor,0
L0003727,41,54048.0,4.4,31856.0,24,743,0.394,mortgage,credit-card,0,0,master,1
L0003728,21,52778.0,4.2,20415.0,48,772,0.089,own,credit-card,1,1,high-school,0
L0003729,42,53426.0,5.9,4668.0,60,673,0.296,mortgage,home-improvement,1,0,bachelor,0
L0003730,58,67919.0,9.6,13523.0,36,838,0.093,own,car,1,0,bachelor,0
L0003731,21,69907.0,3.7,12004.0,24,614,0.177,rent,debt-consolidation,1,1,bachelor,0
L0003732,64,63076.0,2.9,2722.0,24,818,0.517,mortgage,debt-consolidation,5,0,master,0
L0003733,45,83799.0,7.9,30470.0,12,680,0.237,rent,home-improvement,3,0,master,0
L0003734,58,18273.0,12.2,13061.0,24,595,0.362,own,debt-consolidation,0,0,master,1
L0003735,45,34506.0,2.5,22263.0,48,734,0.178,own,debt-consolidation,2,0,high-school,0
L0003736,54,66055.0,2.0,44592.0,36,685,0.574,mortgage,credit-card,1,0,bachelor,1
L0003737,58,54317.0,4.6,12102.0,48,736,0.518,rent,other,2,0,high-school,0
L0003738,50,36764.0,11.9,19497.0,60,828,0.193,mortgage,debt-consolidation,1,0,high-school,0
L0003739,48,65917.0,7.2,20168.0,60,610,0.132,own,small-business,2,0,high-school,0
L0003740,33,75415.0,3.0,37813.0,48,800,0.123,mortgage,debt-consolidation,1,1,high-school,0
L0003741,34,38534.0,5.6,57241.0,24,744,0.206,mortgage,car,0,0,high-school,1
L0003742,58,40531.0,1.2,50373.0,36,751,0.27,rent,debt-consolidation,3,0,bachelor,0
L0003743,32,25945.0,11.6,11901.0,36,566,0.163,mortgage,debt-consolidation,1,0,master,0
L0003744,50,51805.0,5.3,36286.0,24,727,0.355,own,other,2,0,high-school,0
L0003745,58,53076.0,1.7,40862.0,60,769,0.357,mortgage,credit-card,0,1,high-school,0
L0003746,49,33629.0,1.4,17728.0,60,833,0.335,mortgage,car,0,1,high-school,0
L0003747,45,42844.0,12.2,2057.0,36,582,0.654,rent,debt-consolidation,3,0,master,0
L0003748,36,52941.0,8.7,33017.0,48,669,0.216,rent,credit-card,2,0,high-school,0
L0003749,25,81934.0,3.7,52761.0,60,850,0.153,mortgage,debt-consolidation,0,0,master,0
L0003750,28,45580.0,2.5,7141.0,60,546,0.315,rent,debt-consolidation,3,0,master,1
L0003751,60,36074.0,4.5,22068.0,24,774,0.03,mortgage,home-improvement,1,0,high-school,0
L0003752,27,105512.0,4.9,21579.0,12,712,0.245,rent,other,0,0,bachelor,0
L0003753,40,74012.0,4.4,35540.0,24,646,0.103,rent,other,1,1,bachelor,0
L0003754,65,30190.0,1.0,17294.0,24,665,0.527,rent,other,0,1,master,1
L0003755,34,74681.0,11.3,47042.0,24,850,0.178,own,debt-consolidation,2,0,high-school,0
L0003756,38,42778.0,2.9,27745.0,36,755,0.092,own,car,2,0,high-school,0
L0003757,26,85931.0,1.6,49214.0,48,683,0.365,rent,credit-card,1,0,bachelor,0
L0003758,44,44933.0,2.3,43611.0,36,639,0.15,rent,debt-consolidation,3,0,bachelor,0
L0003759,30,24144.0,6.3,30299.0,60,757,0.152,rent,debt-consolidation,0,0,bachelor,0
L0003760,51,41911.0,3.0,34404.0,48,672,0.469,mortgage,debt-consolidation,2,0,high-school,1
L0003761,23,36475.0,2.7,35950.0,12,631,0.203,mortgage,debt-consolidation,0,0,bachelor,1
L0003762,40,40156.0,3.1,43663.0,60,678,0.265,mortgage,debt-consolidation,1,0,bachelor,0
L0003763,56,19284.0,4.4,53623.0,24,724,0.708,own,credit-card,2,0,bachelor,1
L0003764,43,51353.0,3.5,51811.0,48,681,0.201,rent,debt-consolidation,0,0,bachelor,1
L0003765,51,21674.0,7.2,45976.0,48,819,0.125,own,other,1,1,master,0
L0003766,36,51169.0,12.7,24344.0,36,750,0.155,mortgage,credit-card,0,1,high-school,0
L0003767,68,18290.0,3.5,48935.0,60,672,0.239,mortgage,car,0,0,high-school,1
L0003768,58,33075.0,4.5,58465.0,48,749,0.297,rent,credit-card,1,0,bachelor,1
L0003769,29,69336.0,10.5,20748.0,48,671,0.294,rent,home-improvement,2,0,high-school,0
L0003770,63,74184.0,2.7,40145.0,60,680,0.202,rent,car,0,0,bachelor,1
L0003771,36,37877.0,8.2,45490.0,36,693,0.192,own,credit-card,1,0,bachelor,0
L0003772,37,69252.0,6.2,46908.0,48,659,0.111,mortgage,credit-card,2,0,bachelor,0
L0003773,52,23813.0,3.1,39869.0,36,771,0.101,rent,debt-consolidation,2,0,master,1
L0003774,44,84044.0,0.9,24680.0,48,767,0.329,rent,home-improvement,4,0,high-school,0
L0003775,48,92029.0,6.6,38236.0,48,624,0.125,mortgage,car,1,0,high-school,0
L0003776,53,49257.0,4.0,22973.0,36,811,0.333,mortgage,car,0,0,high-school,0
L0003777,47,44420.0,1.3,56105.0,48,727,0.199,rent,debt-consolidation,0,0,high-school,1
L0003778,28,18834.0,1.9,50159.0,24,543,0.328,own,credit-card,2,0,bachelor,0
L0003779,25,52709.0,3.6,2639.0,12,706,0.057,rent,debt-consolidation,0,1,high-school,0
L0003780,49,72877.0,5.9,23669.0,48,735,0.263,mortgage,other,1,1,bachelor,0
L0003781,22,63764.0,0.7,31313.0,12,642,0.4,rent,other,1,0,high-school,1
L0003782,61,57950.0,2.5,44742.0,24,850,0.25,rent,debt-consolidation,1,0,bachelor,0
L0003783,56,28426.0,2.7,37243.0,24,628,0.432,mortgage,car,0,0,bachelor,0
L0003784,51,57431.0,10.0,55846.0,36,729,0.294,rent,credit-card,1,1,bachelor,0
L0003785,55,36745.0,6.9,45345.0,60,642,0.068,rent,car,1,0,master,0
L0003786,40,102626.0,1.5,39223.0,48,645,0.271,mortgage,debt-consolidation,0,0,bachelor,0
L0003787,22,71029.0,18.8,41904.0,12,698,0.56,mortgage,credit-card,2,0,bachelor,0
L0003788,61,61068.0,3.8,54739.0,60,633,0.162,own,debt-consolidation,2,0,bachelor,1
L0003789,61,55160.0,2.2,31343.0,60,665,0.235,rent,debt-consolidation,5,1,bachelor,1
L0003790,51,35338.0,6.6,33406.0,48,643,0.487,mortgage,credit-card,0,0,master,0
L0003791,58,37511.0,5.9,48656.0,48,578,0.618,mortgage,car,3,0,bachelor,1
L0003792,24,128121.0,7.6,15754.0,24,667,0.1,own,debt-consolidation,1,1,high-school,0
L0003793,31,36211.0,8.2,30502.0,36,836,0.299,mortgage,other,0,0,master,0
L0003794,31,54577.0,7.0,47245.0,36,649,0.109,rent,credit-card,0,0,high-school,0
L0003795,48,56656.0,5.6,45095.0,48,685,0.425,rent,credit-card,2,0,master,0
L0003796,54,54211.0,2.0,55770.0,48,696,0.122,rent,debt-consolidation,0,0,phd,0
L0003797,33,58696.0,5.8,49503.0,24,812,0.177,rent,small-business,1,1,bachelor,0
L0003798,42,125607.0,6.3,11867.0,24,721,0.354,rent,home-improvement,1,0,bachelor,1
L0003799,61,57771.0,2.3,53355.0,60,626,0.24,own,home-improvement,0,0,master,0
L0003800,39,67725.0,2.5,41771.0,24,570,0.274,rent,debt-consolidation,4,0,bachelor,1
L0003801,29,47229.0,1.9,11961.0,36,624,0.419,mortgage,credit-card,0,0,bachelor,1
L0003802,68,49619.0,9.8,21745.0,48,698,0.2,rent,small-business,0,1,high-school,0
L0003803,61,66856.0,14.2,9053.0,48,607,0.12,own,credit-card,2,1,high-school,0
L0003804,67,101894.0,8.0,57276.0,36,782,0.389,mortgage,credit-card,0,1,bachelor,0
L0003805,53,96746.0,3.8,31280.0,60,665,0.76,rent,debt-consolidation,4,1,high-school,1
L0003806,54,15000.0,8.2,33295.0,36,784,0.385,rent,car,1,0,bachelor,0
L0003807,30,25458.0,7.9,9078.0,24,662,0.348,own,home-improvement,0,0,bachelor,0
L0003808,54,137878.0,2.4,28780.0,12,631,0.212,rent,credit-card,1,0,bachelor,1
L0003809,63,42626.0,1.5,52148.0,36,621,0.208,rent,debt-consolidation,2,0,bachelor,1
L0003810,54,45577.0,1.1,49466.0,36,725,0.156,rent,other,1,1,bachelor,0
L0003811,61,41699.0,2.1,47674.0,12,779,0.32,rent,car,3,0,bachelor,1
L0003812,22,30104.0,4.5,43344.0,12,721,0.437,rent,home-improvement,2,0,high-school,0
L0003813,52,38253.0,7.3,47878.0,36,605,0.206,rent,credit-card,2,0,bachelor,0
L0003814,26,42431.0,4.2,50551.0,36,695,0.36,mortgage,credit-card,0,0,bachelor,0
L0003815,45,43229.0,7.7,40046.0,24,677,0.347,mortgage,home-improvement,3,0,master,0
L0003816,25,34867.0,2.6,10545.0,12,538,0.382,mortgage,car,0,0,bachelor,0
L0003817,51,81844.0,5.8,33352.0,48,692,0.08,rent,debt-consolidation,2,1,high-school,0
L0003818,45,51975.0,5.6,4990.0,36,751,0.099,rent,home-improvement,2,0,high-school,0
L0003819,53,57902.0,15.5,40630.0,24,804,0.118,own,credit-card,1,0,bachelor,0
L0003820,52,56426.0,1.8,55312.0,36,747,0.125,own,car,0,0,high-school,0
L0003821,26,42810.0,15.5,31530.0,36,578,0.261,rent,debt-consolidation,0,0,high-school,1
L0003822,66,39414.0,13.4,20039.0,36,629,0.555,mortgage,home-improvement,0,1,master,0
L0003823,40,27808.0,,26232.0,48,755,0.147,own,home-improvement,4,0,bachelor,0
L0003824,22,75015.0,4.4,48428.0,48,610,0.269,rent,debt-consolidation,1,0,bachelor,1
L0003825,66,50689.0,10.5,32858.0,12,732,0.382,rent,car,3,1,bachelor,0
L0003826,62,94067.0,0.8,52597.0,36,655,0.243,mortgage,car,0,0,bachelor,0
L0003827,58,64192.0,,45841.0,36,685,0.126,rent,debt-consolidation,0,0,high-school,0
L0003828,57,110314.0,0.2,23385.0,48,611,0.371,rent,home-improvement,1,0,bachelor,1
L0003829,24,45605.0,7.5,40050.0,36,714,0.172,own,small-business,1,0,bachelor,0
L0003830,37,34972.0,0.7,16149.0,12,660,0.061,own,other,1,0,bachelor,0
L0003831,63,125129.0,3.5,13725.0,48,814,0.45,rent,debt-consolidation,0,0,high-school,0
L0003832,25,91037.0,,6116.0,48,658,0.237,rent,car,0,0,bachelor,1
L0003833,24,23443.0,1.4,16062.0,36,850,0.305,rent,small-business,1,0,high-school,0
L0003834,25,66589.0,14.1,48192.0,36,725,0.399,own,credit-card,3,0,master,0
L0003835,54,74455.0,6.7,7136.0,48,676,0.426,rent,car,0,0,high-school,0
L0003836,60,48993.0,7.9,40025.0,36,641,0.47,rent,debt-consolidation,1,0,bachelor,1
L0003837,37,30385.0,4.2,22938.0,36,676,,mortgage,home-improvement,3,0,master,0
L0003838,65,49831.0,4.8,59121.0,60,659,0.486,mortgage,debt-consolidation,1,1,master,1
L0003839,34,59103.0,2.8,36530.0,24,690,0.182,mortgage,debt-consolidation,0,1,bachelor,0
L0003840,37,39493.0,3.1,47742.0,36,672,0.646,own,debt-consolidation,1,0,high-school,1
L0003841,44,74919.0,2.6,48008.0,48,800,0.102,rent,debt-consolidation,1,0,high-school,0
L0003842,40,26286.0,1.6,27784.0,24,741,0.243,rent,home-improvement,1,0,master,1
L0003843,24,58652.0,2.9,6180.0,60,759,0.429,own,debt-consolidation,0,0,high-school,0
L0003844,49,129719.0,1.0,9001.0,24,772,0.048,rent,debt-consolidation,1,0,high-school,0
L0003845,68,70911.0,15.6,27097.0,48,660,0.484,rent,home-improvement,3,1,high-school,0
L0003846,39,103843.0,2.7,39445.0,36,603,0.228,rent,home-improvement,1,0,bachelor,0
L0003847,67,50959.0,2.3,33184.0,36,717,0.115,mortgage,credit-card,0,0,master,1
L0003848,61,59491.0,3.5,46428.0,60,691,0.03,rent,other,2,0,bachelor,0
L0003849,29,44589.0,5.4,53684.0,36,680,0.451,mortgage,other,0,0,master,1
L0003850,69,45269.0,2.0,14848.0,36,850,0.127,own,debt-consolidation,2,0,high-school,0
L0003851,68,68080.0,5.4,22782.0,36,732,0.339,rent,debt-consolidation,3,1,bachelor,0
L0003852,55,35526.0,1.7,19512.0,60,618,,rent,small-business,1,0,high-school,0
L0003853,67,78822.0,1.5,11782.0,60,709,0.219,mortgage,small-business,0,0,bachelor,0
L0003854,37,67477.0,7.8,34124.0,60,722,0.072,mortgage,debt-consolidation,5,0,high-school,0
L0003855,26,31357.0,2.6,10262.0,48,640,0.281,mortgage,debt-consolidation,1,0,bachelor,0
L0003856,28,83804.0,2.9,4414.0,36,745,0.298,mortgage,other,0,0,high-school,0
L0003857,21,139820.0,0.7,5780.0,24,610,0.138,mortgage,other,0,0,bachelor,0
L0003858,63,80818.0,5.4,45651.0,60,633,0.198,mortgage,car,0,0,high-school,0
L0003859,43,22643.0,3.0,35398.0,24,668,0.21,own,credit-card,1,0,high-school,1
L0003860,45,157794.0,7.8,57009.0,12,661,0.196,own,credit-card,1,1,bachelor,0
L0003861,37,19999.0,7.8,55624.0,36,698,0.272,rent,home-improvement,6,1,high-school,0
L0003862,46,25016.0,4.3,44262.0,36,637,0.286,mortgage,debt-consolidation,0,0,high-school,0
L0003863,44,24576.0,4.0,51962.0,48,718,0.182,own,debt-consolidation,1,0,high-school,1
L0003864,43,47839.0,2.6,10557.0,36,713,0.229,mortgage,car,3,1,bachelor,0
L0003865,46,22583.0,16.2,48818.0,48,464,0.047,rent,credit-card,1,0,phd,1
L0003866,33,19703.0,2.5,40856.0,48,783,0.277,rent,car,1,0,master,1
L0003867,57,39560.0,9.5,52040.0,48,724,0.324,mortgage,debt-consolidation,1,0,master,1
L0003868,21,38929.0,4.4,18207.0,60,677,0.208,own,debt-consolidation,1,1,high-school,0
L0003869,51,47103.0,0.5,45787.0,60,631,0.419,mortgage,car,3,0,bachelor,0
L0003870,27,66738.0,17.0,5297.0,36,738,0.111,rent,credit-card,1,0,bachelor,0
L0003871,46,104266.0,1.9,44689.0,12,645,0.138,own,other,0,1,high-school,0
L0003872,51,53086.0,2.6,13034.0,24,659,0.484,rent,small-business,0,0,phd,0
L0003873,45,65802.0,4.8,57265.0,24,668,0.339,rent,debt-consolidation,1,0,bachelor,0
L0003874,68,47150.0,7.8,59107.0,36,663,0.22,rent,car,1,0,master,1
L0003875,67,90834.0,5.3,25955.0,24,671,0.138,mortgage,debt-consolidation,3,0,bachelor,0
L0003876,67,106544.0,3.3,55614.0,36,573,0.197,own,debt-consolidation,0,0,bachelor,1
L0003877,35,41233.0,3.5,16645.0,24,719,0.238,own,debt-consolidation,1,0,high-school,1
L0003878,69,29379.0,3.2,37787.0,48,632,0.12,mortgage,credit-card,2,0,master,1
L0003879,30,41264.0,4.3,52325.0,48,679,0.246,own,other,1,0,bachelor,0
L0003880,38,43573.0,6.1,50154.0,48,655,0.339,rent,other,0,0,high-school,0
L0003881,36,48681.0,8.5,22483.0,12,688,0.33,rent,other,1,0,master,0
L0003882,30,53917.0,4.7,13507.0,48,677,0.334,own,small-business,2,0,high-school,0
L0003883,59,48735.0,3.9,19073.0,12,660,0.168,mortgage,car,0,1,high-school,0
L0003884,57,30431.0,12.0,2290.0,36,699,0.495,mortgage,debt-consolidation,0,0,high-school,0
L0003885,35,48064.0,,21582.0,12,751,0.185,rent,car,2,0,bachelor,0
L0003886,54,61016.0,3.8,43886.0,48,711,0.168,rent,debt-consolidation,1,0,bachelor,0
L0003887,52,106169.0,2.8,28770.0,24,764,0.14,mortgage,debt-consolidation,2,0,high-school,0
L0003888,67,41475.0,2.7,10124.0,36,776,0.039,own,credit-card,2,0,high-school,1
L0003889,39,53100.0,5.6,21382.0,12,658,0.38,rent,debt-consolidation,1,0,bachelor,1
L0003890,30,50630.0,1.3,17098.0,12,803,0.084,rent,debt-consolidation,0,1,high-school,0
L0003891,40,42443.0,3.4,36182.0,60,662,0.163,own,credit-card,1,0,high-school,0
L0003892,23,42953.0,2.6,6559.0,60,599,0.335,mortgage,credit-card,1,1,bachelor,0
L0003893,57,23167.0,3.8,44411.0,24,705,0.14,mortgage,other,1,0,phd,1
L0003894,69,65492.0,3.5,9891.0,60,729,0.045,rent,debt-consolidation,2,0,bachelor,0
L0003895,30,72340.0,11.3,58271.0,24,827,0.056,rent,car,1,0,high-school,0
L0003896,63,44436.0,8.2,47001.0,24,749,0.179,rent,debt-consolidation,0,0,high-school,0
L0003897,51,67011.0,9.6,22737.0,36,779,0.16,rent,credit-card,2,0,master,0
L0003898,53,24465.0,3.8,13075.0,36,778,0.432,mortgage,debt-consolidation,1,0,high-school,1
L0003899,48,104047.0,4.9,39095.0,36,649,0.472,mortgage,debt-consolidation,0,0,high-school,0
L0003900,28,37835.0,5.6,57831.0,36,727,0.359,mortgage,credit-card,0,0,high-school,0
L0003901,60,47527.0,2.7,30978.0,24,646,0.547,rent,credit-card,0,0,master,0
L0003902,32,81123.0,1.3,31291.0,60,697,0.131,rent,debt-consolidation,2,0,bachelor,0
L0003903,65,27869.0,2.6,22379.0,24,694,0.216,mortgage,credit-card,0,0,master,0
L0003904,62,43121.0,5.7,36736.0,12,713,0.199,rent,debt-consolidation,0,0,bachelor,0
L0003905,28,38616.0,8.2,58472.0,24,804,0.228,rent,car,1,0,bachelor,0
L0003906,42,68394.0,23.4,28131.0,24,784,0.199,own,other,4,0,bachelor,0
L0003907,33,35024.0,1.1,7297.0,12,690,0.06,rent,credit-card,1,1,bachelor,0
L0003908,62,75298.0,6.8,31457.0,24,665,0.248,rent,home-improvement,2,1,high-school,0
L0003909,27,60063.0,4.8,45990.0,12,775,0.599,own,debt-consolidation,1,0,bachelor,1
L0003910,31,26547.0,13.9,55304.0,24,706,0.395,mortgage,debt-consolidation,2,0,high-school,0
L0003911,69,78266.0,8.3,43802.0,24,783,0.059,own,other,0,0,bachelor,0
L0003912,55,124131.0,2.9,50143.0,12,526,0.14,own,credit-card,2,0,bachelor,1
L0003913,50,35617.0,2.7,28836.0,12,692,0.364,rent,home-improvement,0,0,bachelor,0
L0003914,25,42549.0,2.8,7511.0,48,780,0.259,mortgage,home-improvement,1,0,bachelor,0
L0003915,66,29905.0,0.9,5216.0,48,605,0.208,own,debt-consolidation,1,0,high-school,1
L0003916,29,52254.0,0.8,12400.0,24,586,0.118,rent,debt-consolidation,1,0,high-school,0
L0003917,68,87652.0,1.9,26302.0,48,589,0.487,mortgage,other,2,0,high-school,1
L0003918,48,39511.0,1.2,50830.0,36,699,0.247,rent,credit-card,0,0,bachelor,0
L0003919,65,35421.0,3.5,30710.0,36,642,0.321,mortgage,debt-consolidation,0,0,phd,0
L0003920,43,95113.0,4.3,22293.0,48,718,0.397,mortgage,other,1,0,master,1
L0003921,34,38065.0,13.8,25285.0,48,758,0.277,own,credit-card,1,0,bachelor,1
L0003922,26,38946.0,0.1,57942.0,36,644,0.39,own,small-business,0,0,bachelor,1
L0003923,45,48240.0,3.1,27363.0,36,727,0.651,rent,debt-consolidation,1,0,bachelor,0
L0003924,50,24545.0,3.8,41705.0,36,696,0.301,rent,debt-consolidation,1,0,bachelor,1
L0003925,32,36730.0,3.8,57748.0,36,549,0.156,rent,credit-card,2,1,master,0
L0003926,36,124237.0,13.2,40616.0,48,622,0.141,rent,credit-card,0,0,high-school,0
L0003927,42,74163.0,0.8,34031.0,48,726,0.521,mortgage,small-business,1,0,bachelor,1
L0003928,27,70803.0,3.2,31930.0,48,732,0.328,rent,debt-consolidation,2,0,high-school,1
L0003929,41,71256.0,1.3,39979.0,60,591,0.056,rent,home-improvement,3,0,high-school,0
L0003930,37,71345.0,2.3,34466.0,60,680,0.233,mortgage,car,1,0,master,0
L0003931,65,44776.0,1.8,41233.0,60,539,0.475,own,debt-consolidation,1,1,bachelor,0
L0003932,35,52182.0,7.0,36415.0,48,688,0.177,mortgage,other,2,0,phd,0
L0003933,55,63523.0,3.8,58540.0,36,732,0.087,own,debt-consolidation,0,0,master,0
L0003934,58,43551.0,6.5,51699.0,48,579,0.242,mortgage,debt-consolidation,0,0,bachelor,1
L0003935,57,97673.0,11.2,7486.0,60,619,0.13,rent,home-improvement,0,0,bachelor,0
L0003936,42,25231.0,7.3,50006.0,24,595,0.284,mortgage,debt-consolidation,1,0,bachelor,1
L0003937,57,46905.0,1.5,12362.0,12,702,0.176,rent,home-improvement,1,0,phd,0
L0003938,43,89110.0,8.7,17742.0,36,743,0.339,rent,debt-consolidation,0,0,high-school,0
L0003939,47,84748.0,3.8,13748.0,36,806,0.25,mortgage,credit-card,1,0,high-school,0
L0003940,46,43217.0,4.7,24741.0,24,583,0.277,rent,home-improvement,1,1,bachelor,0
L0003941,37,62331.0,9.2,22418.0,36,687,0.487,rent,debt-consolidation,1,0,bachelor,1
L0003942,37,62077.0,0.9,54320.0,24,760,0.488,own,credit-card,1,0,bachelor,0
L0003943,62,144103.0,5.3,33653.0,48,710,0.416,rent,other,1,1,bachelor,0
L0003944,26,37803.0,,20653.0,48,593,0.113,mortgage,debt-consolidation,2,1,high-school,1
L0003945,38,59498.0,2.3,35515.0,24,677,0.131,mortgage,other,0,1,high-school,0
L0003946,43,44931.0,9.0,32903.0,36,760,0.406,own,credit-card,1,1,high-school,0
L0003947,46,107572.0,2.5,58472.0,24,691,0.084,own,debt-consolidation,2,0,bachelor,0
L0003948,29,50895.0,4.0,13742.0,12,737,0.172,rent,credit-card,1,0,phd,0
L0003949,28,40963.0,8.3,46333.0,12,756,0.217,rent,other,1,0,high-school,1
L0003950,52,75510.0,3.1,5390.0,36,591,0.387,mortgage,debt-consolidation,1,0,master,0
L0003951,50,37834.0,3.2,23972.0,48,632,0.32,rent,debt-consolidation,2,1,bachelor,0
L0003952,30,58936.0,3.0,26628.0,36,640,0.33,own,credit-card,2,1,master,0
L0003953,44,73256.0,1.4,56404.0,48,682,0.357,own,credit-card,0,1,high-school,0
L0003954,54,24842.0,6.4,8446.0,36,684,0.17,rent,credit-card,1,0,high-school,0
L0003955,64,37558.0,5.9,29364.0,36,752,0.393,rent,small-business,0,0,bachelor,0
L0003956,22,128066.0,11.6,18027.0,24,635,0.223,rent,home-improvement,1,0,bachelor,0
L0003957,35,59829.0,2.2,2100.0,24,793,0.188,mortgage,debt-consolidation,1,0,bachelor,0
L0003958,57,32455.0,5.3,7180.0,36,789,0.272,rent,home-improvement,1,0,high-school,0
L0003959,35,57790.0,2.2,24832.0,36,752,0.311,rent,other,0,0,high-school,0
L0003960,27,23320.0,11.0,47074.0,48,809,0.129,rent,home-improvement,2,0,high-school,0
L0003961,27,58369.0,4.5,57995.0,36,677,0.221,rent,credit-card,2,0,master,0
L0003962,51,64687.0,14.3,30654.0,48,585,0.075,rent,small-business,2,0,high-school,0
L0003963,44,52073.0,2.9,59991.0,48,599,0.248,own,debt-consolidation,0,0,master,0
L0003964,33,38732.0,4.7,4472.0,36,703,0.337,rent,car,1,0,high-school,0
L0003965,58,121085.0,,3422.0,36,662,0.502,rent,debt-consolidation,0,0,bachelor,0
L0003966,30,46664.0,13.0,24006.0,36,638,0.152,rent,home-improvement,1,0,bachelor,0
L0003967,52,23115.0,8.1,21105.0,60,746,0.226,mortgage,debt-consolidation,2,1,bachelor,0
L0003968,65,50322.0,7.0,19356.0,36,680,0.025,rent,credit-card,2,0,bachelor,0
L0003969,25,91742.0,7.7,53095.0,60,597,0.163,mortgage,credit-card,1,1,high-school,0
L0003970,43,112236.0,8.4,34341.0,24,606,0.159,mortgage,other,1,0,high-school,0
L0003971,35,16105.0,5.6,23798.0,12,759,0.142,mortgage,credit-card,0,0,bachelor,0
L0003972,59,37200.0,3.8,3451.0,36,589,0.133,rent,credit-card,0,1,master,0
L0003973,36,45771.0,1.7,3485.0,36,597,0.101,mortgage,debt-consolidation,1,0,phd,0
L0003974,58,58371.0,1.4,9266.0,36,770,0.35,mortgage,other,2,0,master,0
L0003975,50,29343.0,1.6,16604.0,24,742,0.544,rent,home-improvement,1,0,bachelor,0
L0003976,60,69550.0,6.8,3922.0,36,792,0.203,rent,home-improvement,1,0,high-school,0
L0003977,59,82255.0,4.7,12673.0,60,748,0.114,own,debt-consolidation,0,0,bachelor,0
L0003978,55,36393.0,2.6,4972.0,24,732,0.128,rent,other,2,0,bachelor,0
L0003979,69,53034.0,2.2,53506.0,60,707,,mortgage,debt-consolidation,0,0,master,0
L0003980,61,78161.0,1.1,34421.0,36,708,0.321,rent,car,1,0,high-school,0
L0003981,33,120077.0,3.3,26199.0,48,765,0.505,mortgage,other,0,0,bachelor,0
L0003982,26,87111.0,2.1,22245.0,36,629,0.715,rent,debt-consolidation,1,0,bachelor,0
L0003983,30,42846.0,1.7,53110.0,36,671,0.024,mortgage,car,2,0,bachelor,0
L0003984,42,66437.0,0.8,22337.0,36,614,0.329,own,credit-card,4,0,high-school,0
L0003985,41,48741.0,2.2,25632.0,48,705,0.163,mortgage,debt-consolidation,0,0,bachelor,0
L0003986,57,38667.0,1.4,6382.0,24,737,0.051,rent,debt-consolidation,2,0,high-school,0
L0003987,54,67717.0,6.9,51271.0,36,723,0.217,mortgage,home-improvement,0,0,phd,0
L0003988,28,67404.0,3.6,19303.0,12,619,,rent,debt-consolidation,3,0,bachelor,1
L0003989,56,53992.0,6.4,40670.0,48,768,0.274,rent,credit-card,4,0,high-school,0
L0003990,50,85049.0,3.7,7155.0,12,646,0.378,rent,other,2,0,bachelor,0
L0003991,61,47690.0,9.1,20449.0,36,671,0.336,rent,home-improvement,4,1,high-school,0
