equipment_id,asset_type,manufacturer,plant_site,criticality,rated_power_kw,rated_rpm,operating_hours,runtime_since_overhaul_hours,last_maintenance_days_ago,maintenance_type_last,num_starts_30d,load_percent,ambient_temp_c,humidity_percent,vibration_rms_mm_s,vibration_peak_g,bearing_temp_c,motor_winding_temp_c,oil_temp_c,oil_pressure_bar,oil_particle_count_iso4406,suction_pressure_bar,discharge_pressure_bar,flow_rate_m3_h,current_draw_amps,power_factor,failure_within_30d
EQ-004787,pump,ABB,JUB-03,A,45,3000,34325,4096,317,predictive,15,82.0,37.7,43.5,1.94,0.39,71.6,86.7,59.9,3.89,37.0,2.32,8.75,23.4,70.8,0.978,0
EQ-004788,motor,ABB,JUB-03,B,22,1500,8510,2995,250,corrective,8,81.6,32.7,46.7,1.8,0.49,66.4,81.0,61.7,4.37,30.0,1.74,13.76,12.9,17.7,0.858,0
EQ-004789,pump,Sulzer,HOU-01,B,22,3000,28329,23008,18,corrective,18,71.8,30.6,72.0,3.28,0.93,57.2,68.9,58.2,3.58,44.0,1.6,5.47,23.0,28.2,0.892,0
EQ-004790,motor,ABB,HOU-01,B,400,3000,56493,19568,391,preventive,13,57.5,20.0,33.3,3.72,1.1,53.5,56.3,48.8,3.18,33.0,1.6,8.2,206.3,442.9,0.864,0
EQ-004791,compressor,KSB,ROT-02,B,160,1800,28490,16533,259,corrective,54,64.0,24.0,54.4,5.02,1.35,54.9,58.3,53.8,2.98,46.0,1.19,12.25,86.6,203.5,0.883,0
EQ-004792,motor,ABB,ROT-02,C,400,3000,60409,8911,212,predictive,14,89.5,27.9,48.7,1.52,0.34,57.4,72.4,54.7,4.35,35.0,2.72,14.99,243.0,679.9,0.967,0
EQ-004793,compressor,Siemens,ROT-02,C,160,3000,20467,6149,197,preventive,59,94.5,29.2,66.9,3.16,0.96,61.8,78.6,55.0,3.65,39.0,1.73,5.36,105.3,282.0,0.907,1
EQ-004794,pump,Siemens,JUB-03,B,45,1500,77949,38501,217,corrective,15,61.1,26.9,42.0,5.0,1.42,60.2,70.1,55.4,3.48,53.0,1.95,9.54,40.7,55.5,0.922,0
EQ-004795,motor,ABB,SIN-04,B,45,3000,20517,11744,102,predictive,8,58.3,33.8,42.1,2.07,0.46,65.1,72.5,60.2,4.59,46.0,2.05,11.51,17.4,56.1,0.781,0
EQ-004796,pump,ABB,SIN-04,C,160,3000,33881,20555,481,preventive,7,85.3,27.4,86.1,3.81,1.04,61.5,78.5,56.5,3.43,51.0,2.27,8.53,98.7,246.7,0.887,1
EQ-004797,pump,WEG,HOU-01,A,400,1500,11607,7170,297,predictive,12,69.0,39.2,57.1,4.76,0.98,71.7,85.0,69.9,4.09,37.0,1.87,13.53,216.5,527.6,0.853,0
EQ-004798,motor,Sulzer,HOU-01,A,22,1500,74014,36447,462,corrective,9,71.9,30.5,46.2,3.59,0.95,61.2,72.3,58.3,3.95,60.0,2.34,11.9,20.2,28.6,0.886,0
EQ-004799,compressor,KSB,SIN-04,C,45,3000,84848,82516,230,none,39,53.9,25.9,55.2,7.69,2.37,55.3,59.6,47.0,3.21,64.0,1.77,5.44,42.3,44.1,0.927,1
EQ-004800,motor,Flowserve,HOU-01,C,110,3000,21197,19942,123,preventive,11,49.8,24.5,50.4,1.56,0.44,52.0,55.6,49.2,3.4,57.0,1.87,9.51,77.2,102.8,0.834,0
EQ-004801,pump,ABB,SIN-04,C,110,1500,71919,68311,12,preventive,13,85.5,21.9,37.1,4.02,1.0,49.5,65.7,42.0,3.83,53.0,1.67,10.41,69.4,188.3,0.916,0
EQ-004802,compressor,WEG,SIN-04,C,160,3600,63983,37795,153,preventive,41,70.7,23.7,72.3,4.41,1.46,57.9,65.5,46.7,3.73,60.0,1.5,10.63,101.2,218.6,0.843,0
EQ-004803,motor,ABB,ANT-05,B,630,3600,38146,18151,319,preventive,12,83.9,33.2,68.5,3.76,1.14,66.8,76.5,59.5,3.62,54.0,1.59,7.34,364.4,1008.7,0.897,0
EQ-004804,motor,Siemens,ROT-02,C,22,1500,67032,64839,139,preventive,13,87.5,22.9,46.2,4.22,1.27,54.1,65.4,49.9,2.7,60.0,1.77,8.18,10.3,22.1,0.892,1
EQ-004805,motor,WEG,JUB-03,C,75,3600,35532,27448,160,none,12,67.6,27.5,71.9,3.02,0.87,55.9,57.7,48.9,2.17,41.0,2.07,8.36,79.1,103.6,0.946,0
EQ-004806,compressor,Siemens,HOU-01,B,45,3000,60850,46398,539,none,40,67.2,30.1,58.0,7.28,2.02,64.2,70.2,63.5,3.54,39.0,1.12,9.65,44.7,50.8,0.873,1
EQ-004807,motor,Sulzer,JUB-03,B,45,1800,7656,7011,310,predictive,13,71.6,21.6,61.0,3.94,1.34,50.9,62.9,48.2,4.46,33.0,2.12,9.98,21.0,63.3,0.852,0
EQ-004808,pump,Flowserve,ANT-05,B,75,1500,56951,51162,75,corrective,12,84.3,24.1,69.6,4.51,1.35,60.3,68.8,54.6,3.06,54.0,1.94,11.33,32.8,127.2,0.849,0
EQ-004809,compressor,ABB,HOU-01,A,45,3600,70030,8559,437,preventive,49,64.9,25.7,57.1,5.03,1.46,59.4,72.2,52.8,3.83,42.0,2.64,10.75,42.6,57.5,0.947,0
EQ-004810,motor,Siemens,ROT-02,A,160,3000,41018,37337,175,corrective,12,59.1,19.7,47.4,4.62,1.6,53.3,61.6,51.3,5.36,,2.05,10.2,90.2,187.8,0.82,0
EQ-004811,pump,WEG,ROT-02,A,630,3000,7546,5592,35,preventive,8,75.2,30.0,58.0,3.25,1.3,62.7,78.9,52.3,3.88,33.0,2.79,8.85,360.8,901.0,0.858,0
EQ-004812,motor,ABB,HOU-01,C,400,1800,42532,25536,227,corrective,13,91.6,33.3,54.3,3.73,0.9,65.8,82.6,59.2,4.46,57.0,1.88,10.02,206.8,703.1,0.876,1
EQ-004813,compressor,KSB,HOU-01,B,400,1500,56977,31631,323,preventive,46,98.8,34.0,59.2,5.51,1.43,69.9,90.0,65.1,3.18,42.0,1.64,9.3,249.6,750.3,0.842,1
EQ-004814,pump,Atlas-Copco,HOU-01,B,45,3000,63651,31321,191,corrective,6,79.3,24.8,46.8,4.81,1.17,60.6,79.0,53.2,3.23,46.0,1.49,10.56,19.9,58.9,0.831,0
EQ-004815,motor,Siemens,ROT-02,B,11,1500,7615,1843,126,predictive,10,53.3,30.0,69.7,1.39,0.54,60.0,60.1,52.9,4.07,50.0,1.83,11.08,5.0,13.9,0.943,0
EQ-004816,motor,Sulzer,JUB-03,B,110,1500,14710,8103,24,preventive,14,72.3,33.9,53.8,1.7,0.82,61.3,73.9,59.3,3.36,51.0,2.06,11.13,61.7,150.7,0.896,0
EQ-004817,pump,ABB,ROT-02,C,22,3600,83055,13524,227,preventive,11,79.3,22.8,71.9,3.88,1.25,47.3,60.4,40.5,4.85,46.0,1.89,7.92,5.0,14.9,0.839,0
EQ-004818,motor,Atlas-Copco,HOU-01,B,11,3600,52708,23023,418,corrective,11,63.1,31.6,64.7,4.43,1.49,66.8,76.2,60.8,3.39,58.0,2.29,10.0,7.5,6.8,0.82,0
EQ-004819,pump,ABB,SIN-04,B,22,1500,24091,11007,78,none,12,87.0,35.5,55.4,3.6,0.79,73.2,90.2,72.8,3.66,42.0,2.09,14.17,18.8,29.1,0.889,0
EQ-004820,motor,Flowserve,ANT-05,A,110,1500,29093,25945,410,preventive,7,62.9,32.0,42.8,3.7,1.32,56.6,72.9,53.3,3.83,52.0,1.6,9.73,63.5,127.3,0.747,0
EQ-004821,compressor,Siemens,SIN-04,C,160,1500,11633,8189,428,corrective,54,76.9,29.2,60.5,4.69,1.3,62.7,74.8,56.0,3.24,42.0,1.74,12.74,84.2,235.3,0.851,1
EQ-004822,pump,Flowserve,SIN-04,A,400,1500,83990,47304,189,predictive,12,86.2,31.7,57.8,4.69,1.29,68.9,77.6,64.2,3.98,52.0,1.98,7.08,229.1,648.3,0.937,1
EQ-004823,motor,Sulzer,ROT-02,A,250,3000,6515,2025,24,predictive,10,72.0,23.7,58.7,2.2,0.21,51.1,58.2,47.2,3.76,37.0,1.58,6.27,144.9,342.4,0.899,0
EQ-004824,motor,WEG,SIN-04,B,630,3600,75743,21380,153,none,16,62.7,32.9,60.1,3.53,0.62,61.1,69.6,53.7,2.85,46.0,1.79,9.83,396.1,762.1,0.939,0
EQ-004825,motor,Atlas-Copco,SIN-04,B,110,3000,69108,18500,116,none,14,84.6,21.8,62.9,2.73,0.9,53.9,65.0,49.2,3.21,49.0,1.32,9.52,83.7,178.9,0.901,0
EQ-004826,pump,Sulzer,ROT-02,A,250,3000,72530,14030,535,predictive,20,74.2,43.2,50.3,4.63,1.25,77.6,90.5,68.6,3.21,40.0,1.77,9.16,144.3,348.9,0.805,0
EQ-004827,motor,ABB,ROT-02,B,630,1500,39809,30960,365,preventive,8,79.5,13.3,59.9,3.22,0.77,44.6,46.4,40.4,3.29,36.0,1.98,8.15,380.2,950.1,0.834,0
EQ-004828,motor,Sulzer,JUB-03,B,22,1500,48096,24568,403,preventive,14,68.7,32.2,40.1,4.28,1.2,65.6,75.1,62.9,3.91,,2.0,9.37,13.1,29.3,0.928,0
EQ-004829,pump,Flowserve,SIN-04,B,110,1500,44881,18158,368,preventive,13,53.7,34.9,42.9,3.05,1.02,61.8,64.1,56.0,2.78,42.0,2.13,9.52,38.8,119.4,,0
EQ-004830,motor,Siemens,ANT-05,B,11,1500,8539,5831,377,predictive,14,75.6,14.0,62.0,2.59,0.57,45.1,50.5,42.5,2.68,53.0,1.26,9.05,5.6,8.2,0.923,0
EQ-004831,compressor,KSB,JUB-03,A,160,1800,21010,18684,445,predictive,47,73.7,26.0,37.9,4.76,1.18,56.8,72.9,56.3,2.78,54.0,2.47,9.98,95.5,224.3,0.912,0
EQ-004832,motor,ABB,HOU-01,B,22,1500,34405,17167,212,predictive,18,56.7,26.7,83.7,2.92,0.97,55.7,59.5,56.9,3.33,43.0,1.23,10.55,11.8,18.1,0.908,0
EQ-004833,motor,Siemens,JUB-03,C,75,3000,51754,33074,483,none,9,94.9,29.2,59.2,3.56,0.93,63.3,76.2,63.6,2.65,47.0,1.44,9.81,45.1,133.6,0.769,0
EQ-004834,motor,Siemens,HOU-01,A,75,3000,14507,3875,273,preventive,14,83.2,41.4,63.9,2.88,0.72,76.5,91.3,72.6,3.3,47.0,1.26,9.3,20.8,111.1,0.944,0
EQ-004835,pump,Flowserve,ANT-05,A,400,3600,84791,23476,130,preventive,10,64.6,33.0,87.0,3.16,0.86,65.8,73.2,59.1,3.8,42.0,1.62,10.8,253.9,485.1,0.827,0
EQ-004836,compressor,ABB,ANT-05,B,11,3000,84749,30833,199,preventive,36,87.7,34.8,58.2,6.12,1.68,69.0,84.5,62.5,3.24,44.0,1.49,11.74,15.1,12.9,0.843,0
EQ-004837,motor,Sulzer,SIN-04,B,400,3000,1958,441,502,corrective,11,41.4,27.0,50.9,3.24,1.11,59.4,67.2,51.1,4.16,40.0,2.34,8.56,215.8,319.4,0.865,0
EQ-004838,pump,Sulzer,HOU-01,B,630,3000,55675,48140,409,corrective,21,87.2,30.6,54.6,5.77,1.61,69.3,81.2,66.3,3.46,42.0,2.04,11.09,378.7,1042.9,0.821,1
EQ-004839,motor,ABB,ANT-05,C,45,1500,61514,44417,444,corrective,15,68.9,45.9,42.7,4.96,1.52,82.5,87.6,75.8,2.97,47.0,1.76,10.54,5.0,58.0,0.945,1
EQ-004840,motor,Atlas-Copco,ROT-02,A,22,3000,30006,9947,232,preventive,12,65.4,41.3,64.0,3.12,0.93,72.8,81.4,68.3,2.32,42.0,2.8,15.65,29.1,34.7,0.882,0
EQ-004841,compressor,Siemens,SIN-04,B,75,3000,71732,66229,370,preventive,45,68.5,37.4,39.7,7.97,2.34,77.9,90.7,76.7,4.48,52.0,2.11,12.84,44.0,98.1,0.909,1
EQ-004842,pump,Atlas-Copco,ROT-02,B,110,1500,67004,8745,128,preventive,17,66.6,25.4,16.6,3.12,0.6,55.1,64.0,46.0,2.4,38.0,2.22,11.26,81.1,133.1,0.857,0
EQ-004843,pump,Sulzer,JUB-03,B,11,3000,22100,13012,98,preventive,9,80.6,29.5,46.0,3.32,0.85,59.8,65.7,56.4,3.41,46.0,1.75,11.29,5.0,25.0,0.829,0
EQ-004844,motor,Flowserve,HOU-01,B,45,1500,47824,47552,271,preventive,16,81.5,30.0,40.7,3.37,1.26,67.1,80.0,63.6,2.88,57.0,1.98,7.24,30.1,76.1,0.803,0
EQ-004845,motor,Sulzer,ANT-05,C,630,3000,37166,8842,393,corrective,10,53.6,36.1,44.8,3.83,1.1,68.9,72.1,63.5,3.4,41.0,2.22,9.21,394.4,652.7,0.871,0
EQ-004846,compressor,Siemens,JUB-03,C,630,1800,35292,15206,238,corrective,55,76.6,36.4,36.3,4.74,1.28,67.3,78.8,63.2,3.74,37.0,1.83,10.48,377.1,926.8,0.828,0
EQ-004847,motor,Siemens,JUB-03,C,630,3600,61470,6488,418,predictive,17,72.0,33.2,51.6,3.47,0.87,63.6,72.2,57.1,4.18,42.0,1.82,10.37,369.9,858.6,0.836,0
EQ-004848,pump,WEG,HOU-01,A,630,3000,36330,29359,118,predictive,12,84.5,30.9,46.6,3.5,0.91,64.7,81.0,60.0,4.67,42.0,2.32,9.34,371.4,1015.0,0.933,0
EQ-004849,motor,Atlas-Copco,ROT-02,B,630,3000,15783,5991,381,preventive,9,66.4,30.3,61.8,3.32,1.06,65.0,67.7,56.3,2.46,38.0,2.14,8.45,364.3,800.7,0.878,0
EQ-004850,motor,Atlas-Copco,ROT-02,B,630,1500,80103,38240,325,preventive,7,65.4,31.7,47.5,4.43,1.49,71.6,73.7,64.4,3.54,46.0,0.97,14.32,383.5,782.8,0.861,0
EQ-004851,compressor,KSB,HOU-01,B,160,1800,35315,7551,114,corrective,48,79.5,25.7,56.4,2.37,0.83,54.2,65.1,48.0,,36.0,2.29,8.15,94.0,252.4,0.93,0
EQ-004852,motor,WEG,JUB-03,B,22,3000,83964,31391,276,none,10,64.4,29.9,77.5,3.82,1.08,59.7,65.3,55.0,3.27,37.0,1.75,12.14,7.7,24.6,0.889,0
EQ-004853,compressor,Siemens,JUB-03,B,160,1800,17878,3684,249,preventive,50,86.3,30.4,56.1,4.57,1.2,64.9,85.9,64.0,3.39,36.0,1.59,11.74,91.3,256.6,0.901,0
EQ-004854,motor,KSB,JUB-03,C,110,3600,27982,11221,214,predictive,21,63.8,21.9,38.9,3.92,1.06,55.3,66.7,48.2,2.65,51.0,2.08,8.4,35.8,133.4,0.853,0
EQ-004855,pump,ABB,ROT-02,A,11,3000,13327,11837,335,preventive,13,70.2,16.8,42.9,3.98,1.29,48.1,61.6,43.3,3.91,37.0,1.99,11.92,34.8,16.9,0.83,0
EQ-004856,motor,Flowserve,HOU-01,B,75,3000,4832,3735,344,preventive,9,92.7,27.9,61.4,3.28,0.8,65.0,80.1,65.6,3.34,51.0,2.05,10.59,42.9,143.7,0.926,0
EQ-004857,motor,ABB,JUB-03,B,45,3000,76317,44104,54,predictive,18,64.3,28.4,70.7,3.42,0.88,65.2,74.8,64.7,3.5,,1.68,10.41,27.4,63.8,0.925,0
EQ-004858,pump,WEG,ROT-02,C,75,3600,32540,13084,50,preventive,14,80.1,37.1,50.3,3.46,0.79,64.8,78.0,58.1,3.23,51.0,1.79,9.12,36.9,115.9,0.874,0
EQ-004859,compressor,Siemens,JUB-03,C,110,1500,53675,32462,373,predictive,34,79.8,24.4,47.4,6.1,1.69,62.8,75.2,60.0,3.68,52.0,2.08,7.75,91.4,166.1,0.904,1
EQ-004860,motor,Flowserve,HOU-01,B,110,1500,13595,8528,39,corrective,10,79.9,34.0,68.9,2.41,0.74,65.3,75.9,53.8,3.35,51.0,2.28,9.11,62.3,165.8,0.903,0
EQ-004861,pump,ABB,ROT-02,B,110,1500,51021,50704,35,corrective,14,69.2,23.1,46.9,5.57,1.41,54.3,61.5,47.1,3.14,51.0,1.58,9.83,72.2,141.8,0.851,0
EQ-004862,motor,Flowserve,SIN-04,A,11,1500,74261,7466,469,corrective,13,96.5,34.4,57.8,3.24,0.97,66.2,88.8,62.0,3.05,43.0,1.76,8.32,20.1,20.7,0.829,0
EQ-004863,pump,Sulzer,JUB-03,B,160,1500,39002,20100,251,preventive,10,80.4,23.0,43.1,4.27,1.07,57.1,70.4,49.4,3.45,44.0,2.06,9.86,107.4,246.8,0.86,0
EQ-004864,motor,ABB,HOU-01,A,400,1500,18293,17449,248,preventive,8,66.9,18.2,86.5,3.27,0.93,48.0,50.0,47.0,3.43,53.0,2.15,13.5,240.3,501.3,0.889,0
EQ-004865,motor,Flowserve,JUB-03,B,11,3600,49544,37921,299,predictive,12,65.0,32.2,42.6,4.51,1.35,67.5,69.1,65.2,3.48,48.0,2.03,9.53,22.4,1.0,0.893,0
EQ-004866,motor,WEG,SIN-04,A,45,1500,36849,14338,52,preventive,12,63.7,28.7,69.0,3.29,0.8,65.6,72.4,58.8,,41.0,2.27,8.56,38.8,59.7,0.801,0
EQ-004867,motor,Atlas-Copco,HOU-01,B,75,1800,43990,21534,387,none,10,81.7,25.3,69.8,3.44,1.05,60.8,67.5,60.8,2.92,38.0,2.6,9.41,68.6,103.8,0.874,0
EQ-004868,compressor,Flowserve,JUB-03,A,630,3000,41199,18100,212,preventive,45,82.6,27.1,41.6,3.91,1.19,64.6,82.3,59.3,2.81,57.0,1.71,11.32,384.0,988.0,0.877,1
EQ-004869,pump,KSB,ANT-05,C,400,1500,71061,51580,534,preventive,13,73.8,25.2,67.6,8.92,2.55,64.2,69.9,55.8,3.07,52.0,1.62,8.41,221.9,566.2,0.829,1
EQ-004870,compressor,WEG,HOU-01,B,110,1500,36744,24117,394,preventive,47,68.8,28.7,47.6,5.24,1.39,58.5,64.3,54.8,3.04,35.0,1.99,9.5,70.7,152.1,0.92,0
EQ-004871,compressor,Sulzer,SIN-04,C,75,1500,36779,5873,257,predictive,43,48.5,26.8,59.5,3.26,0.97,51.2,55.6,42.1,3.1,37.0,1.65,7.56,45.4,71.3,0.863,0
EQ-004872,motor,WEG,SIN-04,C,160,1500,73752,18986,230,predictive,16,60.0,20.1,43.6,2.16,0.52,48.7,60.4,43.8,4.35,45.0,3.09,12.56,88.6,186.1,0.99,0
EQ-004873,motor,Flowserve,ANT-05,B,75,3000,76400,44621,240,preventive,8,92.6,29.7,61.7,4.26,1.19,63.3,78.1,65.2,3.17,50.0,2.93,11.69,22.3,136.1,0.894,0
EQ-004874,pump,ABB,ANT-05,C,630,3600,43938,34124,251,preventive,13,68.1,25.2,58.9,4.66,1.43,59.0,68.1,61.9,2.64,60.0,2.02,11.25,398.7,816.4,0.862,0
EQ-004875,pump,Flowserve,HOU-01,A,160,3000,39985,21147,192,preventive,14,62.8,24.4,58.2,3.4,0.92,54.3,59.8,46.9,3.55,54.0,1.84,10.48,112.7,198.4,0.89,0
EQ-004876,pump,Sulzer,HOU-01,B,400,1800,52299,22113,535,predictive,10,75.8,32.8,35.8,5.72,1.62,67.3,80.7,64.7,3.26,48.0,2.06,7.36,220.0,579.9,0.861,0
EQ-004877,compressor,Siemens,SIN-04,B,45,3600,29334,12181,353,preventive,39,80.1,27.1,61.0,3.94,1.35,59.6,59.9,53.6,3.84,44.0,1.89,11.39,5.4,68.3,0.867,0
EQ-004878,pump,Siemens,JUB-03,A,160,3000,70259,45086,122,preventive,12,63.3,28.6,42.0,5.38,1.67,62.3,73.5,57.8,4.36,57.0,1.98,11.86,108.9,181.9,0.89,0
EQ-004879,compressor,Atlas-Copco,HOU-01,B,400,3000,50262,33190,419,preventive,46,79.9,33.8,49.2,6.47,1.79,72.7,85.3,69.7,4.13,38.0,1.99,11.27,233.4,597.0,0.873,1
EQ-004880,pump,ABB,ROT-02,B,160,3000,21693,16446,366,preventive,12,86.7,32.7,51.1,5.48,1.49,62.2,73.7,60.0,3.42,46.0,1.74,12.57,106.9,257.7,0.875,0
EQ-004881,compressor,ABB,JUB-03,B,400,1500,4235,2235,436,corrective,53,86.2,21.6,,4.81,1.34,51.5,63.9,47.3,3.19,33.0,1.41,7.79,266.3,667.6,0.843,0
EQ-004882,pump,Siemens,JUB-03,A,250,1800,4486,2172,405,corrective,12,72.5,31.1,80.3,2.68,0.63,63.5,69.8,53.8,3.58,39.0,2.41,14.42,153.6,339.1,0.864,0
EQ-004883,pump,KSB,SIN-04,B,11,1800,34227,21708,37,predictive,18,75.9,28.9,67.1,3.4,0.99,60.7,71.0,55.7,2.97,40.0,1.57,11.24,5.0,19.8,0.877,0
EQ-004884,motor,Flowserve,ROT-02,B,160,1500,51424,24089,87,predictive,14,60.7,19.3,35.3,2.86,0.81,48.8,55.0,42.6,3.69,45.0,2.39,8.96,123.7,189.1,0.859,0
EQ-004885,pump,Sulzer,JUB-03,B,75,1500,28322,19974,95,preventive,4,67.4,25.1,65.9,3.4,0.94,55.2,64.9,51.3,4.02,40.0,2.34,12.79,30.5,109.3,0.898,0
EQ-004886,pump,WEG,SIN-04,B,22,1500,39943,27104,41,preventive,12,99.1,26.0,45.1,4.09,1.17,61.0,74.8,59.4,3.54,47.0,2.17,10.5,30.4,39.9,0.888,0
EQ-004887,motor,WEG,SIN-04,B,250,3000,15211,12046,329,preventive,14,61.5,22.1,46.4,3.51,0.83,47.2,53.1,39.9,4.0,37.0,1.75,10.57,167.3,292.8,0.936,0
EQ-004888,pump,Flowserve,ANT-05,B,400,3000,11831,2447,157,preventive,9,47.8,25.9,64.2,2.78,0.61,51.4,56.4,51.5,3.75,42.0,1.94,9.6,239.5,370.8,0.893,0
EQ-004889,compressor,Atlas-Copco,HOU-01,A,250,3600,63308,39463,219,predictive,50,87.5,20.7,54.4,5.62,1.63,57.2,62.3,57.2,3.44,37.0,1.7,6.06,160.6,412.1,0.859,0
EQ-004890,pump,WEG,SIN-04,C,22,3000,39613,17672,268,preventive,15,65.7,33.4,76.8,3.8,1.12,62.8,72.9,58.9,3.13,50.0,1.93,7.49,14.2,28.2,0.934,0
EQ-004891,pump,Sulzer,JUB-03,B,11,1800,37166,33714,371,corrective,9,75.6,22.6,42.8,3.74,1.23,54.4,56.4,54.0,4.35,46.0,3.09,9.32,5.0,20.5,0.856,0
EQ-004892,motor,Sulzer,ANT-05,B,11,3000,26273,20540,271,corrective,13,53.5,31.4,66.5,2.95,0.96,57.9,57.5,49.8,4.78,38.0,1.51,10.36,7.2,14.8,0.853,0
EQ-004893,compressor,Atlas-Copco,SIN-04,C,75,1800,37592,32594,373,none,38,71.9,28.7,48.0,6.0,1.61,69.6,82.5,65.0,3.04,44.0,2.12,10.29,45.9,95.9,0.904,1
EQ-004894,pump,KSB,HOU-01,B,160,3000,12498,12154,393,preventive,10,75.5,32.6,57.6,2.95,0.71,63.0,72.6,59.1,3.82,35.0,1.88,13.4,121.8,236.2,0.863,0
EQ-004895,pump,KSB,SIN-04,A,400,3000,72661,35752,324,corrective,9,77.3,31.9,50.1,4.83,1.49,65.1,78.2,62.3,3.97,56.0,1.81,9.09,254.3,584.9,0.826,0
EQ-004896,motor,Flowserve,JUB-03,C,630,1500,26563,8073,342,none,14,86.9,28.4,58.4,2.85,0.62,61.2,74.2,56.5,3.45,37.0,2.06,7.75,385.7,1044.9,0.846,0
EQ-004897,pump,KSB,ANT-05,C,75,3000,20055,16659,21,predictive,13,69.6,37.0,44.3,3.15,0.74,70.8,82.8,66.3,3.19,47.0,2.46,10.32,20.9,108.4,0.918,0
EQ-004898,pump,Atlas-Copco,ROT-02,B,630,3000,77078,33310,538,none,14,66.8,31.1,,5.68,1.58,70.0,83.0,61.5,3.8,56.0,2.46,10.65,357.9,799.8,0.773,1
EQ-004899,motor,Sulzer,SIN-04,A,45,1800,23216,20507,318,preventive,14,75.1,19.0,80.9,4.51,1.37,49.2,58.1,49.1,3.12,38.0,2.72,12.38,28.6,66.5,0.901,0
EQ-004900,motor,Flowserve,JUB-03,B,22,3600,31196,13754,72,predictive,9,76.4,21.5,46.8,2.25,0.64,54.4,51.4,52.9,2.98,47.0,1.6,8.82,5.0,30.1,0.892,0
EQ-004901,compressor,Atlas-Copco,ROT-02,C,160,3000,43829,34565,390,preventive,40,76.6,14.6,69.2,5.81,1.64,52.9,65.5,43.5,4.56,42.0,1.96,8.76,92.5,241.1,0.893,0
EQ-004902,motor,Flowserve,JUB-03,C,22,3000,50134,21202,113,corrective,12,58.6,30.9,46.0,2.64,0.76,61.1,63.3,54.1,2.88,39.0,1.03,8.33,5.0,15.6,0.904,0
EQ-004903,pump,KSB,SIN-04,C,400,1800,60997,39780,140,preventive,8,93.0,24.8,29.0,4.78,1.55,60.7,78.0,55.8,2.75,45.0,1.63,11.9,256.1,702.1,0.937,0
EQ-004904,compressor,Siemens,SIN-04,C,22,1500,20548,4806,315,predictive,55,97.2,27.4,50.6,5.33,1.39,64.1,79.2,66.1,3.51,47.0,2.43,10.26,5.9,42.4,0.864,0
EQ-004905,pump,Sulzer,ROT-02,B,11,3000,65727,17638,170,predictive,14,104.4,36.1,48.4,3.8,0.95,73.6,94.0,65.4,4.55,37.0,2.42,9.75,15.9,16.0,0.882,0
EQ-004906,motor,ABB,ROT-02,B,400,1800,25509,12408,56,corrective,14,83.7,17.4,66.4,2.59,0.57,48.1,57.8,44.0,2.27,52.0,2.0,10.98,233.9,626.2,0.897,0
EQ-004907,motor,Atlas-Copco,ROT-02,C,250,1800,2067,609,495,corrective,9,62.8,26.8,54.2,2.71,0.83,55.7,70.5,53.3,2.8,40.0,1.71,13.03,132.1,302.8,0.874,0
EQ-004908,pump,Atlas-Copco,JUB-03,B,250,3000,42004,19640,355,corrective,12,81.5,25.8,35.6,4.24,1.22,63.3,67.9,59.0,3.59,50.0,2.49,10.02,140.7,380.1,0.878,0
EQ-004909,motor,Atlas-Copco,JUB-03,B,250,3600,74778,31897,136,corrective,15,67.6,27.1,50.2,3.02,0.84,64.9,73.0,60.9,3.34,43.0,2.26,10.25,144.2,321.3,0.975,0
EQ-004910,motor,KSB,ANT-05,A,22,3000,73653,66619,475,preventive,14,87.2,17.3,59.8,4.64,1.23,55.0,72.3,50.8,3.06,49.0,1.75,7.37,5.2,20.0,0.854,0
EQ-004911,compressor,Siemens,HOU-01,B,160,1500,78657,27476,451,preventive,39,79.8,33.2,48.8,5.95,1.54,70.9,85.5,64.2,3.93,45.0,2.22,9.71,83.3,250.0,0.917,1
EQ-004912,pump,Flowserve,ROT-02,B,160,3600,29964,26551,308,predictive,13,67.0,25.3,62.1,4.38,1.04,60.3,67.0,53.9,3.49,53.0,2.13,8.78,97.5,194.0,0.784,0
EQ-004913,pump,ABB,ROT-02,B,110,1500,80716,66518,62,preventive,7,82.3,31.0,58.6,5.24,1.6,63.1,71.0,55.3,3.53,56.0,1.45,8.88,57.7,170.9,0.829,1
EQ-004914,pump,Atlas-Copco,HOU-01,B,160,1500,60639,52747,225,preventive,4,92.3,44.7,41.0,5.38,1.23,85.8,102.2,82.4,3.4,,2.39,15.33,70.7,274.3,0.771,0
EQ-004915,pump,ABB,HOU-01,C,250,3000,55239,18403,497,predictive,13,59.6,22.1,39.1,3.14,0.7,52.5,59.6,47.0,3.08,41.0,1.3,6.12,132.2,287.2,0.842,0
EQ-004916,motor,Atlas-Copco,SIN-04,B,110,1500,50500,43816,156,predictive,12,65.7,16.9,57.6,3.64,1.01,45.1,55.2,39.6,4.42,42.0,1.8,8.45,57.9,141.4,0.917,0
EQ-004917,compressor,KSB,HOU-01,A,110,1800,12989,10602,519,predictive,44,86.0,26.6,43.5,5.41,1.43,63.6,73.0,65.5,3.84,39.0,2.83,9.29,61.7,181.8,0.83,0
EQ-004918,compressor,KSB,JUB-03,B,75,3600,26010,25393,320,corrective,41,67.6,39.4,61.1,5.0,1.17,66.8,73.9,63.7,3.13,51.0,2.11,8.48,45.0,94.7,0.856,1
